name,year,url,journal,abstract
[On a case of diabetes insipidus associated with diabetes mellitus],1970,https://pubmed.ncbi.nlm.nih.gov/5419094/,Med Interna (Bucur),No abstract available
"[Diabetes insipidus, diabetes mellitus, optic nerve atrophy, and deafness--an autosomal recessive syndrome (didmoad-syndrome) (author's transl)]",1978,https://pubmed.ncbi.nlm.nih.gov/651895/,Monatsschr Kinderheilkd,"By reporting a further case attention is drawn to the autosomal recessive inherited DIDMOAD-syndrome. While diabetes mellitus and optic atrophy are easy to recognize, one often has specifically to look for deafness, diabetes insipidus and the frequently associated dilatation of the urinary tract. Awareness of this condition is important for genetic counselling and vocational guidance, and allows to avoid invasive neuroradiological investigations."
[How to explore... insipidus polyuropolydipsia syndrome],2004,https://pubmed.ncbi.nlm.nih.gov/15646741/,Rev Med Liege,"The finding of a polyuropolydispsic syndrome should prompt a complete biological investigation of its etiology. If polyuria can be a minor sign as in psychiatric disorder, it can also be the first manifestation of diabetes mellitus but also central diabetes insipidus, the latter linked to cerebral tumors, metastases in the hypothalamus, granulomatous disease, but also nephrogenic diabetes insipidus such as chronic renal disease or autoimmune disease. Intracellular dehydration is the major risk in case of a polyuropolydipsic syndrome. Prognosis depends on the capacity to maintain water balance through an intact thirst mechanism. After a brief review of the majority of causes of diabetes insipidus, we propose a diagnosis algorithm to easily make the diagnosis."
[ON UNUSUAL FORMS OF DIABETES AND PSEUDODIABETES IN CONNECTION WITH THE CONSULTATION FOR DIABETES],1963,https://pubmed.ncbi.nlm.nih.gov/14112834/,Z Arztl Fortbild (Jena),No abstract available
Discovery of novel biomarkers and phenotypes by semantic technologies,2013,https://pubmed.ncbi.nlm.nih.gov/23402646/,BMC Bioinformatics,"Background: Biomarkers and target-specific phenotypes are important to targeted drug design and individualized medicine, thus constituting an important aspect of modern pharmaceutical research and development. More and more, the discovery of relevant biomarkers is aided by in silico techniques based on applying data mining and computational chemistry on large molecular databases. However, there is an even larger source of valuable information available that can potentially be tapped for such discoveries: repositories constituted by research documents.
Results: This paper reports on a pilot experiment to discover potential novel biomarkers and phenotypes for diabetes and obesity by self-organized text mining of about 120,000 PubMed abstracts, public clinical trial summaries, and internal Merck research documents. These documents were directly analyzed by the InfoCodex semantic engine, without prior human manipulations such as parsing. Recall and precision against established, but different benchmarks lie in ranges up to 30% and 50% respectively. Retrieval of known entities missed by other traditional approaches could be demonstrated. Finally, the InfoCodex semantic engine was shown to discover new diabetes and obesity biomarkers and phenotypes. Amongst these were many interesting candidates with a high potential, although noticeable noise (uninteresting or obvious terms) was generated.
Conclusions: The reported approach of employing autonomous self-organising semantic engines to aid biomarker discovery, supplemented by appropriate manual curation processes, shows promise and has potential to impact, conservatively, a faster alternative to vocabulary processes dependent on humans having to read and analyze all the texts. More optimistically, it could impact pharmaceutical research, for example to shorten time-to-market of novel drugs, or speed up early recognition of dead ends and adverse reactions."
Preoperative endocrine and metabolic considerations,1979,https://pubmed.ncbi.nlm.nih.gov/529891/,Med Clin North Am,"Patients with endocrine dysfunction have an increased risk of intraoperative and postoperative morbidity. Identification of such patients prior to surgery, and preoperative management to achieve normal hormonal status may prevent or lessen episodes of morbidity. Diabetics undergoing elective surgical procedures can be managed by any number of approaches. Whatever the method used, close monitoring of blood glucose levels is imperative."
[Lipodystrophy associated with diabetes insipidus],1950,https://pubmed.ncbi.nlm.nih.gov/14787301/,Riv Patol Nerv Ment,No abstract available
[Simultaneous occurrence of diabetes insipidus and diabetes mellitus and their treatement with chlorpropamide],1968,https://pubmed.ncbi.nlm.nih.gov/5718349/,Orv Hetil,No abstract available
[Primary distal tubular insufficiency; nephrogenic diabetes insipidus],1956,https://pubmed.ncbi.nlm.nih.gov/13399117/,Kinderarztl Prax,No abstract available
[Neonatal diabetes insipidus following intracranial hemorrhage: apropos of a case],1994,https://pubmed.ncbi.nlm.nih.gov/7973303/,Rev Med Suisse Romande,No abstract available
"[Diabetes insipidus, diabetes mellitus, optic atrophy and deafness (DIDMOAD syndrome) in 2 siblings]",1983,https://pubmed.ncbi.nlm.nih.gov/6671470/,Endokrynol Pol,No abstract available
[DIABETES MELLITUS ASSOCIATED WITH DIABETES INSIPIDUS IN CHILDREN],1964,https://pubmed.ncbi.nlm.nih.gov/14248156/,Vopr Okhr Materin Det,No abstract available
[Pathophysiological study of a case of diabetes insipidus],Jan-Feb,https://pubmed.ncbi.nlm.nih.gov/18858841/,Montp Med,No abstract available
[Terramycin in and diabinese outside of diabetes mellitus],1968,https://pubmed.ncbi.nlm.nih.gov/5748228/,Journ Annu Diabetol Hotel Dieu,No abstract available
"Water, electrolytes and the EEG in a case of focal cortical epilepsy with diabetes insipidus on varying drug regimes",1961,https://pubmed.ncbi.nlm.nih.gov/13884038/,Epilepsia,No abstract available
Refractory diabetes insipidus leading to diagnosis of type 2 diabetes mellitus and non-ketotic hyperglycemia in an adolescent male,2014,https://pubmed.ncbi.nlm.nih.gov/25083957/,R I Med J (2013),No abstract available
[A case of simultaneous diabetes mellitus and diabetes insipidus],Sep-Oct,https://pubmed.ncbi.nlm.nih.gov/14027958/,Zdravookhranenie,No abstract available
[About the treatment of diabetes insipidus with pituitary implantation],1948,https://pubmed.ncbi.nlm.nih.gov/18862816/,Praxis,No abstract available
Nephrogenic diabetes insipidus presenting with infantile hypotonia. A report of 2 cases,1986,https://pubmed.ncbi.nlm.nih.gov/3738662/,S Afr Med J,"Nephrogenic diabetes insipidus usually presents with polyuria, polydipsia, fever, vomiting, dehydration and failure to thrive. However, in infancy polyuria may be absent because of dehydration and reduced glomerular filtration rate. In 2 cases the main presenting feature was hypotonia, with marked head lag. Family studies confirmed the X-linked mode of inheritance of the disease; in case 1 the disease appeared to have arisen as a new mutation in the mother, and in case 2 the carrier status was traced back to the great-grandmother. Pitfalls in the diagnosis and detection of the carriers are discussed. Treatment with thiazide diuretics and prostaglandin synthesis inhibitors is effective in reducing urine volumes and polydipsia. The early detection of the disease and adequate management may prevent such complications as megacystis, mega-ureter and hydronephrosis, with resulting renal failure. Mental and physical retardation may also be avoided."
[Diencephalorachidian therapy and diabetes insipidus],1955,https://pubmed.ncbi.nlm.nih.gov/13246043/,Rass Studi Psichiatr,No abstract available
[Interrelation between diabetes mellitus & diabetes insipidus],1957,https://pubmed.ncbi.nlm.nih.gov/13454896/,Sem Hop,No abstract available
"Coexistent acromegaly, diabetes mellitus and diabetes insipidus",1954,https://pubmed.ncbi.nlm.nih.gov/13149016/,Ann Intern Med,No abstract available
[Unusual forms of juvenile diabetes],1972,https://pubmed.ncbi.nlm.nih.gov/4661883/,Arch Fr Pediatr,No abstract available
[CLINICAL FORMS OF DIABETES MELLITUS],1964,https://pubmed.ncbi.nlm.nih.gov/14135964/,Rev Clin Esp,No abstract available
[Therapy of diabetes insipidus],1986,https://pubmed.ncbi.nlm.nih.gov/3742965/,Clin Ter,No abstract available
[Occult diabetes insipidus renalis as the cause of fever in an infant],1973,https://pubmed.ncbi.nlm.nih.gov/4785590/,Kinderarztl Prax,No abstract available
[Juvenile diabetes mellitus with optic atrophy and labyrinthine deafness. An autosomal-recessive inherited syndrome],1983,https://pubmed.ncbi.nlm.nih.gov/6664359/,Monatsschr Kinderheilkd,"A now 12 year old boy developed diabetes mellitus when he was 7 years old. From 9 years on he developed progressive optic atrophy and deafness. Type I diabetes mellitus, together with progressive optic atrophy and several other symptoms like deafness, diabetes insipidus and ectasy of urinary tract are known for more than 40 years as autosomal-recessively inherited conditions. Therefore, in case of diabetes mellitus combined with optic atrophy it is necessary to search for further symptoms, developing during the course of the disease. Genetic counselling to the families is mandatory."
Nephrogenic diabetes insipidus due to demethylchlortetracycline hydrochloride in a child,1978,https://pubmed.ncbi.nlm.nih.gov/122517/,Pediatrics,Nephrogenic diabetes insipidus occurred in a 7-year-old child who had received a high dose of demethylchlortetracycline hydrochloride (DMC). The patient had a relatively elevated urinary sodium concentration in addition to isosthenuria. The nephrogenic diabetes insipidus was completely reversible within one month after cessation of DMC administration.
"[Diabetes insipidus, diabetes mellitus, optic atrophy and labyrinthine deafness: the DIDMOAD-syndrome (author's transl)]",1979,https://pubmed.ncbi.nlm.nih.gov/574589/,Klin Padiatr,"The DIDMOAD syndrome is a combination of diabetes mellitus, diabetes insipidus, optic atrophy and labyrinthine deafness. The inheritance is autosomalrecessive. Diagnostic and therapeutic possibilities are discussed on the basis of a further case of this pathogenetically not yet clarified disease pattern. Early detection of this syndrome in juvenile diabetics is important for long-term prognosis and genetic family advice."
